dwTemplateID,strName,byShape,byDamegePro,byJob,dwCostSP,dwIgnoreAction,byTargetType,dwHitPer,dwCriticalPer,dwCriticalDmgPer,wAoeAimNum,nAoeArea,byAoeCenterType,nAoeCenterData,byAoeAreaType,nAoeAreaData,byIgnoreDef,dwIgnoreDefendAmount,dwDamagePer,naMoreDamagePer[MONSTER_BODY_TYPE_max],bySkillEffect,dwDirectDmgMin,dwDirectDmgMax,dwDmg[10],dwAtkPowerPer[10],sSkillEffectSelf[8],sSkillEffect[8],sSkillEffectHitPoint[8],Description,icon,ParentID,hitPoint,EffectAnchor,EffectStartTime,EffectFile,EffectLifeTime,SkillTimerTrigger,SkillTimerInterval,MoveSpeed,MoveBeginTime,MoveEndTime,RotateBeginTime,RotateEndTime,shakeCamera,ShakeLevel,AudioConf,AudioStartTime,ClassName,CastDistance,SelfEffect,SelfEffectLife,ExplosionEffect,ExplosionEffectLife,HitEffect,HitEffectRotate,HitEffectLife,HitDummy,animation,AnimFadeTime,WeaponTrailLife,WeaponTrailDisappear,WeaponTrailLength,WeaponTrailDelay,Enable,CalcDamage,ZoomInStartTime,ZoomInEndTime,ZoomInLevel
3057,技能-昆昆幼虫（boss）,0,0,0,0,0,5,0,0,0,20,2000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,1063,,向前方喷射毒球,,0,4700,,,,,0,0,0,0,0,0,0,0,0,monster_sound/$KunKun_Larve_skill_attack01_1.wav,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,0,0,0,0
3058,技能-藤蔓花近战（boss）,0,0,0,0,0,5,0,0,0,20,4500,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,1074,,360度范围攻击,,0,7000,self,1,Effect/MainChar/$Fx_ivyflower/Fx_ivyflower_skill02.prefab,1200,0,0,0,0,0,0,0,0,0,monster_sound/$ivy_flower_attack_2_b.wav,100,sdBaseState,3500,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3059,技能-巨爪巴布红弹,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,10000,,1054,,朝前方丢陷阱,,0,6000,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,10000,,0,,0,,1,600,1,skill02,0,0,0,0,0,1,0,0,0,0
3060,技能-巨爪巴布绿弹,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0;0;0;0,0;0;0;0,,1056;1058;1059;1060,1;2;3;4,朝前方丢陷阱,,0,5500;6500;7500;8500,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,10000,,0,,0,,1,600,1,skill02,0,0,0,0,0,1,0,0,0,0
3061,技能-甲虫傀儡,0,0,0,0,0,5,0,0,0,20,3000,0,3000,1,0,0,0,10000,0;0;0;0,0,0,0,0,15000,,1036,,前方圆形攻击，并造成昏迷效果,,0,5100,gamelevel,1,Effect/MainChar/$Fx_tanker_beetlegolem/Fx_tanker_beetlegolem_skill01.prefab,2500,0,0,0,0,0,0,0,0,0,monster_sound/$beetlegolem_attack02.wav,100,sdBaseState,3000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3062,技能-毒爆虫（爆炸）,0,0,0,0,0,5,0,0,0,20,2000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,30000,,1062,,爆炸对周围的所有目标造成伤害并死亡。,,0,9900,,,,,0,0,0,0,0,0,0,0,0,monster_sound/$mon_poison_beetle_attack_a1.wav,100,sdBaseState,1000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3063,技能-堕落守护者,0,0,0,0,0,5,0,0,0,20,3000,0,3000,1,0,0,0,10000,0;0;0;0,0,0,0,0,15000,,1064,,召唤多次旋风攻击,,0,4000;6600,self,1,Effect/MainChar/$Fx_fallen_guardian/Fx_fallen_guardian_boss_skill01.prefab,3000,0,0,0,0,0,0,0,0,0,monster_sound/$fallen_guardian_provocation01.wav;monster_sound/$fallen_guardian_provocation01.wav;monster_sound/$fallen_guardian_provocation01.wav,1000;3500;6200,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,0,0,0,0
3064,技能-拉巴蒂愤怒,0,0,0,0,0,5,0,0,0,20,5000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0;0,10000;0,,1071,2,对对周围的目标造成伤害，并召唤陷阱,,0,6500;8000,self,1,Effect/MainChar/$Fx_boss_shakian_queen/Fx_boss_shakian_queen_skill14.prefab,7500,0,0,0,0,0,0,0,0,0,monster_sound/$boss_shakian_queen_skill_attack14.wav,100,sdBaseState,30000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill14,0,0,0,0,0,1,1,0,0,0
3065,技能-拉巴蒂蛇头连击,0,0,0,0,0,5,0,0,0,20,3000,0,3000,1,0,0,0,10000,0;0;0;0,0,0,0,0;0;0;0,10000;10000;10000;10000,,,,对前方连续攻击4次,,0,3900;5200;6500;7800,gamelevel,1,Effect/MainChar/$Fx_boss_shakian_queen/Fx_boss_shakian_queen_skill05.prefab,4500,0,0,0,0,0,0,0,0,0,monster_sound/$boss_shakian_queen_skill_attack05.wav,100,sdBaseState,3000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill05,0,0,0,0,0,1,1,0,0,0
3066,技能-拉巴蒂尾击,0,0,0,0,0,5,0,0,0,20,8000,0,0,6,30,0,0,10000,0;0;0;0,0,0,0,0,20000,,,,对后方攻击,,0,7000,gamelevel,1,Effect/MainChar/$Fx_boss_shakian_queen/Fx_boss_shakian_queen_skill11.prefab,7500,0,0,0,0,0,0,0,0,0,monster_sound/$boss_shakian_queen_skill_attack11.wav,100,sdBaseState,30000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill11,0,0,0,0,0,1,1,0,0,0
3067,技能-拉巴蒂蛇头轰击,0,0,0,0,0,5,0,0,0,20,3000,0,3000,1,0,0,0,10000,0;0;0;0,0,0,0,0;0,5000;35000,,,,对前方两次攻击,,0,600;8300,self;self,1;2,Effect/MainChar/$Fx_boss_shakian_queen/Fx_boss_shakian_queen_skill99_hit.prefab;Effect/MainChar/$Fx_boss_shakian_queen/Fx_boss_shakian_queen_skill99_up.prefab,5000;5000,0,0,0,0,0,0,0,0,0,monster_sound/$boss_shakian_queen_skill_attack22_start.wav;monster_sound/$boss_shakian_queen_skill_attack22_end.wav,100;8000,sdBaseState,4000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill99,0,0,0,0,0,1,1,0,0,0
3068,技能-拉巴蒂超级连招,0,0,0,0,0,5,0,0,0,20,6000,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0;0;0;0,7500;7500;0;0,,1066;1067,3;4,连续4次攻击,,0,3700;5000;6400;8400,self,1,Effect/MainChar/$Fx_boss_shakian_queen/Fx_boss_shakian_queen_skill16.prefab,8000,0,0,0,0,0,0,0,0,0,monster_sound/$boss_shakian_queen_skill_attack16.wav,100,sdBaseState,4000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,skill16,0,0,0,0,0,1,1,0,0,0
3069,技能-拉巴蒂毒雾,0,0,0,0,0,5,0,0,0,20,6000,0,0,7,750,0,0,10000,0;0;0;0,0,0,0,0,20000,,1074,,前方毒雾,,0,7600,self,1,Effect/MainChar/$Fx_boss_shakian_queen/Fx_boss_shakian_queen_skill02.prefab,3500,0,0,0,0,0,0,0,0,0,monster_sound/$boss_shakian_queen_skill_attack02.wav,100,sdBaseState,4500,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,skill02,0,0,0,0,0,1,1,0,0,0
3070,技能-近战沙基安招陷阱,0,0,0,0,0,5,0,0,0,20,4000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,1072,,在目标脚底召唤陷阱,,0,5100,,,,,0,0,0,0,0,0,0,0,0,monster_sound/$mon_shakian_shield_attack_b1_sfx.wav,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill05,0,0,0,0,0,1,0,0,0,0
3071,技能-长矛沙基安招陷阱,0,0,0,0,0,5,0,0,0,20,4000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,1072,,在目标脚底召唤陷阱,,0,5100,,,,,0,0,0,0,0,0,0,0,0,monster_sound/$mon_shakian_shield_attack_b1_sfx.wav,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,0,0,0,0
3072,技能-魔法沙基安招陷阱,0,0,0,0,0,5,0,0,0,20,4000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,1072,,在目标脚底召唤陷阱,,0,2500,,,,,0,0,0,0,0,0,0,0,0,monster_sound/$mon_shakian_shield_attack_b1_sfx.wav,100,sdBaseState,10000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,0,0,0,0
3073,技能-昆昆沉地,0,0,0,0,0,5,0,0,0,20,6000,0,0,7,750,0,0,10000,0;0;0;0,0,0,0,0,20000,,,,昆昆沉地,,0,7600,gamelevel,1,Effect/MainChar/$Fx_poison_cave_boss_kunkun/Fx_poison_cave_boss_kunkun_skill03.prefab,2000,0,0,0,0,0,0,0,0,0,,100,sdBaseState,20000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,skill03,0,0,0,0,0,1,0,0,0,0
3074,技能-昆昆出现,0,0,0,0,0,5,0,0,0,20,3000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,20000,,,,昆昆出现,,0,2000,gamelevel,1,Effect/MainChar/$Fx_poison_cave_boss_kunkun/Fx_poison_cave_boss_kunkun_skill04.prefab,2000,0,0,0,0,0,0,0,0,0,,100,sdBaseState,20000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,skill04,0,0,0,0,0,1,1,0,0,0
3075,技能-昆昆右砸地,0,0,0,0,0,5,0,0,0,20,3000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0;0,0;0,,1068;1069,1;2,昆昆砸地,,0,500;3600,self,1,Effect/MainChar/$Fx_poison_cave_boss_kunkun/Fx_poison_cave_boss_kunkun_skill09.prefab,8000,0,0,0,0,0,0,0,0,0,,100,sdBaseState,20000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,skill09,0,0,0,0,0,1,0,0,0,0
3076,技能-昆昆尾巴穿刺,0,0,0,0,0,5,0,0,0,20,3000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,,,昆昆尾巴穿刺,,0,300,gamelevel,1,Effect/MainChar/$Fx_poison_cave_boss_kunkun/Fx_poison_cave_boss_kunkun_skill08.prefab,4000,0,0,0,0,0,0,0,0,0,,100,sdBaseState,20000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,skill08,0,0,0,0,0,1,1,0,0,0
3077,拉巴蒂毒雾,1,3,0,0,0,5,0,0,0,20,6000,0,0,5,90,0,0,10000,0;0;0;0,0,0,0,0,15000,,1074,,对半径6米内的所有敌人造成伤害。,,0,100,self,1,,1000,0,0,0,0,0,0,10000,0,0,,100,sdBaseState,1200,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_002.prefab,1,600,1,,0,0,0,0,0,1,1,0,0,0
3078,拉巴蒂360,1,3,0,0,0,5,0,0,0,20,6000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,25000,,,,对半径4米内的所有敌人造成伤害。,,0,100,self,1,,1000,0,0,0,0,0,0,10000,0,0,,100,sdBaseState,1200,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_002.prefab,1,600,1,,0,0,0,0,0,1,1,0,0,0
3079,技能-昆昆左砸地,0,0,0,0,0,5,0,0,0,20,3000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0;0,0;0,,1068;1069,1;2,昆昆砸地,,0,500;3600,self,1,Effect/MainChar/$Fx_poison_cave_boss_kunkun/Fx_poison_cave_boss_kunkun_skill10.prefab,8000,0,0,0,0,0,0,0,0,0,,100,sdBaseState,20000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,skill10,0,0,0,0,0,1,0,0,0,0
3080,技能-昆昆召唤陷阱,0,0,0,0,0,5,0,0,0,20,4000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,1073,,在目标脚底召唤陷阱,,0,3500;5500;7500;9500,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,20000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,skill05,0,0,0,0,0,1,0,0,0,0
3081,毒虫表现,0,0,0,0,0,5,0,0,0,20,4000,0,0,1,0,0,0,10000,0;0;0;0,0,0,0,0,10000,,,,毒虫死亡表现,,0,1,self,1,Effect/MainChar/$Fx_range_poisonbeetle/Fx_range_poisonbeetle_death01.prefab,1500,0,0,0,0,0,0,0,0,0,,100,sdBaseState,20000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Fire_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5001,矮人狂战士普攻,0,0,0,0,0,5,0,0,0,20,1800,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,6000,,,,矮人狂战士大力挥舞巨斧，对正面小范围区域内的多个目标造成相当于攻击力60%的物理伤害。,dwarf_needmodify,0,5300,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$dwarf_warrior_normal.wav,100,sdBaseState,1300,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,1,0,0,0
5002,蝶仙儿普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2002,,向前方发出一道旋风，对其经过路径上的所有敌人造成相当于攻击力60%的雷电伤害。,,0,3800,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$flower_elf_normal.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5003,小艾丽娅普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2005,,小艾丽娅向前方发射一枚冰霜魔法弹，对命中的目标造成相当于攻击力150%的冰霜伤害。,,0,3000,self,1,Effect/MainChar/$Fx_human_yudit/Fx_Bingdan_001.prefab,2000,0,0,0,0,0,0,0,0,0,pet_sound/$aliya_normal.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5004,酒桶普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2006,,酒桶朝前方扔出手中的酒杯，碰到目标后产生爆炸，对范围内的所有敌人造成相当于攻击力120%的冰霜伤害。,,0,3000,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$jiutong_normal.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5005,圣光主祭普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2009,,圣光主祭朝前方释放一枚雷光弹，对命中的敌人造成相当于攻击力75%的雷电伤害。,,0,3900,self,1,Effect/MainChar/$Fx_baltor/Fx_Leiguangdan_001.prefab,1500,0,0,0,0,0,0,0,0,0,pet_sound/$aliya_normal.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5006,流浪武士普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2012,,朝前方发射一枚气功弹，对被气功弹击中的敌人造成相当于攻击力85%的物理伤害。,,0,5000,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$aliya_normal.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5007,矮人射手普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2013,,矮人朝前方射出多枚火箭，对命中的敌人造成相当于攻击力50%（每支箭）的火焰伤害。,,0,3800,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$dwarf_shooter_normal.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5008,圣火妖姬普攻,0,0,0,0,0,5,0,0,0,20,4000,0,0,7,500,0,0,10000,0;0;0;0,0,0,0,0,11000,,2027,,圣火妖姬朝前方区域喷射火焰，对前方扇形范围内的所有敌人造成相当于攻击力110%的火焰伤害。,,0,4000,self,1,Effect/MainChar/$Fx_elf_elia/Fx_Penhuo_001.prefab,2000,0,0,0,0,0,0,0,0,0,pet_sound/$fire_elf_normal.wav,100,sdBaseState,2500,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,1,0,0,0
5009,狮心勇士普攻,0,0,0,0,0,5,0,0,0,20,1800,0,0,7,500,0,0,10000,0;0;0;0,0,0,0,0,5500,,,,狮心勇士挥舞着砂锅大的拳头朝敌人猛击，对前方小范围内的敌人造成相当于攻击力55%的物理伤害。,,0,4500,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$lion_warrior_normal.wav,100,sdBaseState,1300,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,1,0,0,0
5010,流浪法师普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2016,,朝前方发射一个闪电球，闪电球将会对所有触碰到它的敌人造成相当于攻击力90%的雷电伤害。,,0,3700,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$aliya_normal.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5011,黑狮撒满普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2017,,发射一枚闪电球，闪电球命中敌人后将对其造成雷电伤害，并治疗周围的所有友方单位。,,0,5000,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$aliya_normal.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5012,玄冰法师普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2019,,向前方发射一枚玄冰球，对所有触碰到玄冰球的敌人造成相当于攻击力120%的冰霜伤害，并使其减速15%，持续1秒。,,0,6000,self,1,Effect/MainChar/$Fx_human_yudit/Fx_Bingdan_001.prefab,2000,0,0,0,0,0,0,0,0,0,pet_sound/$aliya_normal.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5013,绿衣普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2021,,绿衣朝前方释放一枚毒球，毒球在击中敌人后将会对其造成相当于攻击力85%的毒药伤害。,,0,5000,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$aliya_normal.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Poison_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5014,玲珑侍女普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2022,,玲珑侍女向前方发射一枚玄光球，玄冰球在击中敌人后将会对其造成相当于攻击力85%的雷电伤害。,,0,3500,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$aliya_normal.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5015,铁锤普攻,0,0,0,0,0,5,0,0,0,20,1800,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,8500,,,,矮人挥舞铁锤进行攻击，对前方小范围内的所有敌人造成物理伤害。,,0,5000,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$hammer_normal.wav,100,sdBaseState,1300,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,1,0,0,0
5016,艾尔蕾雅普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2025,,艾尔蕾雅召唤冰锥攻击敌人，冰锥在击中敌人后爆裂，对目标及其周围2米范围内的所有敌人造成相当于攻击力90%的冰霜伤害。,,0,4400,self,1,Effect/MainChar/$Fx_human_yudit/Fx_Bingdan_001.prefab,2000,0,0,0,0,0,0,0,0,0,pet_sound/$elf_female_normal.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5017,美食家温妮普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2029,,艾尔蕾雅召唤冰锥攻击敌人，冰锥在击中敌人后爆裂，对目标及其周围2米范围内的所有敌人造成相当于攻击力90%的冰霜伤害。,,0,6000,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$aliya_normal.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5018,低级侍卫普攻,0,0,0,0,0,5,0,0,0,20,1800,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,9000,,,,挥舞长柄菜刀进行劈砍，对前方小范围内的所有敌人造成相当于攻击力90%的物理伤害。,,0,5000,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$dwarf_warrior_normal.wav,100,sdBaseState,1300,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,1,0,0,0
5019,豆豆普攻,0,0,0,0,0,5,0,0,0,20,1800,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,7000,,,,豆豆举起盾牌攻击敌人，对前方小范围区域内的敌人造成相当于攻击力70%的物理伤害。,,0,3000,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$dwarf_warrior_normal.wav,100,sdBaseState,1300,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,1,0,0,0
5020,中级侍卫普攻,0,0,0,0,0,5,0,0,0,20,1800,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,9000,,,,朝前方猛刺，对前方小范围内的所有敌人造成相当于攻击力90%的物理伤害,,0,5000,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$dwarf_warrior_normal.wav,100,sdBaseState,1300,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,1,0,0,0
5021,火焰法师普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2031,,火焰法师向前方发射一枚火球，火球在触碰到敌人将发生爆炸，对爆炸范围内的所有敌人造成相当于攻击力90%的火焰伤害。,,0,3500,,,,,0,0,0,0,0,0,0,0,0,pet_sound/$fire_elf_normal.wav,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5022,暗影普攻,0,0,0,0,0,5,0,0,0,20,1800,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,10000,,2034,,暗影挥舞巨大的镰刀进行攻击，对前方扇形区域内的所有敌人造成一次相当于攻击力100%的物理伤害。,,0,2000,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,1300,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,1,0,0,0
5023,玛丽娜普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2036,,玛丽娜朝敌人发射一枚小型榴弹，榴弹在击中敌人后将会发生爆炸，对目标及其周围2米范围内的所有敌人造成相当于攻击力90%的物理伤害。,,0,4000,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5024,米勒大叔普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2038,,米勒大叔向前方发射一枚玄光球，对所有触碰到玄光球的敌人造成相当于攻击力85%的雷电伤害。,,0,5300,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5025,佩恩普攻,0,0,0,0,0,5,0,0,0,20,1800,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0;0,4500;4500,,,,佩恩挥舞长剑攻击敌人（2次hit），对前方扇形范围内的所有敌人造成总计相当于攻击力90%物理伤害。,,0,2600;6200,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,1300,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,1,0,0,0
5026,秀逗魔术师普攻,0,0,0,0,0,5,0,0,0,20,1500,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,0,,2042,,兰斯朝前方射出一枚火焰卡牌，对前方所有被卡牌穿过的敌人造成火焰伤害。,,0,5800,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,7000,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,0,0,0,0
5029,格林大妈普攻,0,0,0,0,0,5,0,0,0,20,1800,0,0,5,45,0,0,10000,0;0;0;0,0,0,0,0,10000,,,,大妈挥舞铁勺，对前方小范围内的敌人造成相当于攻击力100%的物理伤害。,,0,4100,,,,,0,0,0,0,0,0,0,0,0,,100,sdBaseState,1300,,0,,0,Effect/MainChar/$Hit_Effect/Fx_Hit_001.prefab,1,600,1,,0,0,0,0,0,1,1,0,0,0
